text
@ZeeNewsHindi इस भडवे को भारतीय सेना के हवाले कर देना चाहिए बाकी सब सेना निपट लेंगी सुवर की मौत मरेगा ये।
पवन सिंह के साथ उनकी चार फिल्मों में कौन सी हिरोइन लेंगी जगह... | Pawan Singh Film Actresses | https://t.co/9v48ZSCARx https://t.co/yMw38bhJfP
"नई दुल्हन ससुराल पहुंची,जिस दिन उसे खाना बनाना था,.सास ने कहा बेटी तुझे जो भी बनाना आता है बना ले..बहु ने 10 मिनट बाद सास से पूछा ""मम्मीजी आप पेग सोडा केसाथ लेंगी या पानी के साथ ?""😛"
👊🏻😡Waiter:- मे'म आप क्या लेंगी ? Green tea या black tea ? ☕लड़की:- कोई *दूसरा कलर* नही है ? जैसे Pink ?!! 😜
आज से यूपी बोर्ड की परीक्षा शुरू होगई है जिसमे 10 और 10+2 के छात्र और छात्राएं भाग लेंगी इस लिए मैं संजय कुमार यादव (मास्टर) आप सभी को हार्दिक शुभ कामना और  आशीर्वाद देता हूं इसके साथ ही आप सभी के उज्जवल भविश्व की कामना करता हु https://t.co/gq5VKParj5
#WATCH: विदेश मंत्री @SushmaSwaraj साउदी अरब की अपनी प्रथम यात्रा पर हैं; वे प्रतिष्ठित #Janadriyah त्योहार के उद्घाटन समारोह में हिस्सा लेंगी जिसमें भारत विशिष्ट अतिथि देश है @PMOIndia @HMOIndia @MEAIndia https://t.co/ylWPRitrCh
"आधार कार्ड ने झारखंड में एक ओर आदिवासी महिला की जान ली । ये गरीब काफी समय से बीमार थी, इसकी छोटी बहन राशन लेने के किये दुकान पर गयी तो दुकानदार ने राशन नही दिया क्योंकि फिंगरप्रिंट मेच नही हुए थे । मोदी जी आधार कार्ड के लिए आपकी सनक और कितनी जानें लेंगी ? https://t.co/wjKY7H9ug1"
विदेश मंत्री @SushmaSwaraj साउदी अरब की अपनी प्रथम यात्रा पर हैं; वे प्रतिष्ठित #Janadriyah त्योहार के उद्घाटन समारोह में हिस्सा लेंगी जिसमें भारत विशिष्ट अतिथि देश है https://t.co/lH4FHd9Wdi
"@BeingSalmanKhan हजारो लड़कियाँ फांसी लगा लेंगी,😉आप ही जिम्मेदार रहोगे सर्,😄😄वैसे बधाई हो,,💐💐💐"
"नदी की धार के विपरीत जाकर देखिये,हिम्मत को हर मुश्किल में आज़मा कर देखिये,आँधियाँ खुद मोड़ लेंगी अपना रास्ता,एक बार कोशिश करके दीपक जला कर तो देखिये !!जय श्री राधे कृष्णा!!"
सारे विपक्षी दल के नेता ज्योतिष बन गये है बीजेपी को इतनी सीटें लेंगी उतनी सीटें मिलेंगी बेचारे दोगले बीजेपी के बड़े हितेषी हैअबे भड़वो कभी तो अपनी औकात भी तो देख लो
"नई दुल्हन ससुराल पहुंची,जिस दिन उसे खाना बनाना था,.सास ने कहा बेटी तुझे जो भी बनाना आता है बना ले..बहु ने १० मिनट बाद सास से पूछा ""मम्मीजी आप पेग सोडा केसाथ लेंगी या पानी के साथ ?""😛"
आप जब अच्छे से किसी को समझाते है कि मेरे साथ अन्याय मत करो। वो सोचते है क्या कर लेंगी और अपनी मन मानी करो। ..................लेकिन कुछ बहादुर लोग होते है जो बिना result की चिन्ता किये हुए। अन्याय के खिलाप लड़ते है क्योंकि अन्याय कभी भी जीत नहीं सकता।
@myogiadityanath @drdineshbjp @PMOIndia इण्डिया टुडे ग्रुप की प्रतिष्ठित वेबसाइट https://t.co/9OSokBChd8 में मेरा प्रकाशित मेरा लेख शीर्षक 'बोर्ड परीक्षाएं लेंगी योगी सरकार की परीक्षा'। पढ़ने के लिए लिंक का प्रयोग करें—https://t.co/TjNvjXODtG
@anjalising8 @sumairakh @Zee_Hindustan @narendramodi @rajnathsingh सरकार की खामोशी पता नही कब टूटेंगी और कब बदला लेंगी.....👍👍👍👍👍
बोर्ड परीक्षाएं लेंगी योगी सरकार की परीक्षा https://t.co/TjNvjXODtG via @ichowk_
"@rssurjewala असली विधवा बिलाप तो तब शुरू होगा ,,जब आधी रात को मोदी जी घोषणा करेंगे..जम्मू कश्मीर में अनुच्छेद 35A और 370 को समाप्त किया जाता है रोहिंग्यो और बांग्लादेशीयों को भारत में नहीं रहने देंगे कांगिये,आपिये,वामिये छाती पीट-पीट कर मातम मनायेंगे और दो कलमुंही तो आत्महत्या कर लेंगी"
"@ZeeNews @RubikaLiyaquat रुबिका जी अब जो भी सरकार जो  निर्णय लेंगी ,क्या करेगी ? कैसे करेगी ? अब सरकार आपको प्रथम बतायेगी . फीर आप टीव्ही पर बता देना .क्योकी आप ऐसेही टीव्ही पर पुछ रही थी कि सरकार कब ऍक्शन लेंगी"
"@PMOIndia @rashtrapatibhvn @MVenkaiahNaidu #SupremeCourt   देश में कोई भी कानून क्यों इतना गोल गोल होता है अष्पष्ट, हिन्दू मैरिज एक्ट को ही ले लीजिये लड़कियों को दोनों घर ""पिता और पति"" दोनों के सम्पति में अधिकार दिया गया है जब सारी जगह लड़किया ही ले लेंगी तो लड़के ताली बजायेगे"
@News18India @SKSingh54972708 @SachinPilot @BJP4Rajasthan @VasundharaBJP @BJP4India @INCIndia अगर @SachinPilot  तीन शीट जीत कर बात रहे है भाजपा की जीत का मिथक तोड़ दिया तो उस हिसाब से आप एक के बाद एक १९ चुनावों में हरे आप का मिथक तो #चकनाचूर हो जाना चाहिए था और अभी तो कर्नाटक भी हारना तय है तो उस के बाद तो सन्यास ले लेंगी कांग्रेस ..?
आपके जीवन को बोझ होने से ये बातें बचा लेंगी और आप जीवन
#Mumbai : #KanganaRanaut फरवरी महिनॆ कॆ अंत तक कर लॆंगी शादी https://t.co/dIiSyFeXeM
फरवरी में सात फेरे लेंगी कंगना रनौत वो भी असल ज़िंदगी में! https://t.co/xdLG93iicu #kanganaranaut #married #february #kanganaranautmarried #ENTERTAINMENTNEWS
@tusharcosmoo_g @DrKumarVishwas @MohammadKaif @ArvindKejriwal @pramila2710 @BJP4Delhi  Ankit हम शर्मिंदा है  क्योंकि सरकार के पास सिर्फ निंदा है ....सरकारें कड़ी निंदा कर के कर्तव्य पूरा कर लेंगी....
@MohammadKaif Ankit हम शर्मिंदा है  क्योंकि सरकार के पास सिर्फ निंदा है ....सरकारें कड़ी निंदा कर के कर्तव्य पूरा कर लेंगी....
"@AlkaSaxena_ अंकित के पिता जी को शत् शत् नमन। उन्होंने मानवता और सौहार्द की मिसाल पेश की है। उनका यह बयान राजनीतिक पार्टियों के मुंह पर तमाचा है। आशा है पार्टीयां इस से सबक लेंगी और इस घटना को राजनीतिक रंग देते हुए, अंकित को न्याय दिलाने में मदद करेंगी।जय हिंद।@AlkaSaxena_ @Outlookindia"
तो फरवरी 2019 के पहले शादी कर लेंगी कंगना रनौत! https://t.co/Rnv5I6EfBC
"@ravinashurti @officialTanha दुल्हन ससुराल पहुंची, जिस दिन उसे खाना बनाना था, सास ने कहा बेटी तुझे जो भी बनाना आता है बना ले. बहु ने 10 मिनट बाद सास से पूछा ? ? ? ? ?""मम्मी आप सोडा के साथ लेंगी या पानी के साथ ?""😜😝😜😝😂😂"
"13 साल बड़े गौतम रोडे संग सात फेरे लेंगी पंखुड़ी, जानें कब हुई थी मुलाकात ? https://t.co/pr2AgE5PGX"
@awasthis #बस_एक_साल_और फिर जनता भी चैन की नींद लेंगी
"13 साल बड़े गौतम संग सात फेरे लेंगी पंखुड़ी, देखें मेहंदी की तस्वीरें https://t.co/cBlrno5V5Z"
"""नदी की धार के विपरीत जा कर देखिये;ज़िंदगी को कभी आज़मा कर तो देखिये;आँधियाँ खुद-ब-खुद मोड़ लेंगी अपना रास्ता;आँधियों में कभी दीपक जलाकर तो देखिये।"""
"@VasundharaBJP इस्तीफा कब दे रही हो रानी साहिबा,या पार्टी को डुबोकर ही दम लेंगी.."
@AnupamHB किताबों से दूर होती पीढ़ी फिल्मों को सच मान लेंगी इसमें जरा भी संदेह नहीं है । बच्चों के दिमाग से सीधा खिलवाड़ किया जाता ऐसी फिल्मों के माध्यम से ।
"शब्दों को होठों पर रखकर दिल के भेद ना खोलो,आंखें मेरी सुन लेंगी बस तुम आँखों से बोलो....!!.#सौरभ"
एक बात पर गौर करे की पप्पू(राहुल गांधी) चुप हो गया है। मालूम है क्यों?  क्योंकि क्वीन(सोनिया गांधी) ने निर्देश दिया है कि वह मुहँ बन्द रक्खे बाकी वह देख लेंगी।
@india_se_hu @ShashiK94049511 👌अगर आने वाले समय में टीम इंडिया की ड्रेस भगवा रंग की हो जाए तो कई टीमें तो बिना खेले ही हार स्वीकार कर लेंगी !🌹🙏
"देसी कीकर के कांटों को बारीककरके दो चमच्च रोज गर्म पानी के साथ लें🤢ये इलाज आपके उस दिमागी कीड़े को मारने में कारगर साबित होगा ,😄😄😛...जो सोचता है बीजेपी और कांग्रेस हरियाणा में इस बार सरकार बना लेंगी... 😂😂😂@Dchautala @Abhay4Haryana @DVJChautala @rahulgurjar7788"
"वर्ल्डकप में निशाना साधेंगी @apurvichandela,मार्च में मैक्सिको में होगा वर्ल्डकप,चंदेला 10 मीटर एयर राइफल इवेंट में हिस्सा लेंगी https://t.co/G2LDMdi58y"
"#जयपुर: #महाखेल_2018: नवलखा स्टेडियम में कुछ देर में शुरू होगा कार्यक्रम, केन्द्रीय मंत्री @Ra_THORe करेंगे आगाज,  कई मंत्री, विधायक व जनप्रतिनिधि रहेंगे मौजूद, 34 स्थानों पर 102 मैदानों में होंगे खेल, 472 टीमें लेंगी भाग, 18 फरवरी तक होगी वॉलीबॉल व खोखो प्रतियोगिताएं https://t.co/jED50d2xUX"
बायोपिक के बारे में बात करने के लिए समय लेंगी:सानिया मिर्जा https://t.co/vW5ZF7POl6#Sania_Mirza #biopic_film #Karan_Johar #WorldCancerDay #NerolacBreathingCity #NewIndiaGreenIndia #SundayKiSafai #TEDxGateway#Deshbandhu
ये लोग फिर से सैनिकों पर पत्थर नहीं फेंकेंगे इस बात की जिम्मेवारी राज्य की CM लेंगी या देश के HM?ये किसके साथ खेल खेला जा रहा?उन जवानों के साथ जो जिहादियों का पत्थर झेल कर भी अपना फ़र्ज़ अदा कर रहे या देश के साथ जो समझते है देश मे एक राष्ट्रवादी सरकार है? @adgpi @narendramodi https://t.co/nlDCglIXV2
भविष्य में ये लोग फिर से हमारे भाइयों पर पत्थर नहीं फेंकेंगे इस बात की जिम्मेवारी राज्य की CM लेंगी या देश के HM ??ये किसके साथ खेल खेला जा रहा.? उन जवानों के साथ जो जिहादियों का पत्थर झेल कर भी अपना फ़र्ज़ अदा कर रहे या देश के साथ जो समझते है देश मे एक राष्ट्रवादी सरकार है.? https://t.co/7QGbEmjL3k
"गजब! साड़ी पहनकर मैराथन में लेंगी हिस्सा, तोड़ेंगी"
"भक्तो और भाजपा की भुआ जम्मू-कश्मीर में सेना को पत्थरो से घायल करने वाले 9730 आरोपियों से केस वापिस लेंगी, कोई भक्त नंगा हो कर नाचेगा या भुआ का प्रसाद समझ कर हजम कर लेगा!"
"तुम हार तो गए हो पर हाँ अभी मौत आने में वक़्त पड़ा है,अभी इन आती जाती हवाओं से ही सही, हवाएं मांग लिया करो,बेशक फेर लेंगी मुँह एक दिन ये भी तुमसे,पर हाँ अभी तो हवाओं के रुख बदलने में वक़्त पड़ा है।"
@Rsharma7988 अवार्ड वापसी गैंग हलाला के नाम परअय्याशी करने के लिए मिलती हैहिंदू महिलाएं किसी की गुलाम नहींवो तो इनकी जान ले लेंगी😁
सरकार को अब देश हित में काम करना चाहिए ।नहीं तो जनता अगली बार खुद सोच लेंगी ।बेरोजगारो को नौकरीया देनी चाहिए ।गरीब का ध्यान रखे ।नहीं तो
"@thekiranbedi @AshwaniKumar_92 @rashtrapatibhvn @PMOIndia @HMOIndia @dr_maheshsharma @nitin_gadkari @PondyConnect @HardeepSPuri @alphonstourism @PTI_News Excellent ma'am, आपसे ऐसी कई उम्मीदें हैं। और आप कर लेंगी। आप हम सब के लिए प्रेरणा हैं🙏"
👉👉👂 #suno__.#ऊपर ☝वाले का दिया हुआ सब कुछ है #बस कमी है तो उसकी..👰🏻जो ☺ सुबह 🌄 #सुबह कहे 🗣#छोड़िये 👫ना.. वरना माँ 👵जी देख 👀 लेंगी...😘
"अब बॉलीवुड में एंट्री लेंगी हिना खान, ये होगी फ़िल्म-https://t.co/0psiGpekNO@eyehinakhan #HinaKhan"
पश्चिमी उत्तर प्रदेश में बहुत ही मार्मिक और अपूर्णीय जाति हुई है जिसकी भरपाई करने के लिए अभी काफी वर्षों तक इन्तजार करना पड़ेगा ईश्वर उनकी आत्मा को शांति प्रदान करे आशा है कि उनकी सुपुत्री सुश्री मृगांका जी उनके दिखाये हुए रास्ते पर चलने का संकल्प लेंगी। https://t.co/0rEG4DX26v
@AlamAnsari930 @SweetyRathor1 @sunitasharma202 अधिकांश देशों में नकाब पहनना अवैध है और जिस तरह आप जैसे शान्तिदूतों के अमानवीय कृत्य में बढ़ोत्तरी हुई है वह दिन दूर नहीं जब आपके कौम की औरतें बुरखा से तौबा कर लेंगी |तीन तलाक मामले में घुटने पर आ गये हो न |
"#बॉलीवुड_ने_बिगाड़ा_सतसंग_ने_सुधाराफिल्मों को देखने से हमारे अन्दर बुराईयां जन्म लेंगी और सतसंगो को देखने,सुनने से हमारे अंदर की बुराईयां समाप्त होगी तो सतसंग अवश्य देखना चाहिये।#दंगाई_सरदाना@MahimaMakwana_@iPoonampandey@realpreityzintaसतसंग सुने:- ईश्वर TV 08:30 PM https://t.co/bhQqfyeust"
"दोनों ही पार्टियां अपना अपना राजनीतिक फायदा ले लेंगी,,,मातम तो मरने वाले के              घर में होता है                  पूरे शहर में नहीं🚶 https://t.co/GnImOrWV9n"
श्वेता तिवारी की 17 साल की बेटी “पलक” ने कराया ग्लैमरस फोटोशूट; तस्वीरें चुरा लेंगी आपका दिल! https://t.co/ge3secCqoN https://t.co/wBs56NS86B
@SuhaibBadshah नैना देख लेंगी
सीएम #वसुंधरा युवाओं और महिला उद्यमियो से लेंगी सुझावhttps://t.co/l6Eip1rGycक्षेत्रीय-समाचार/सीएम-वसुंधरा-युवाओं-और-मह/ https://t.co/rKGSJGFL3O
गाजर का हलवा बनाने के लिए महिलाएँ 1200 रू/किलो काजू800 रू/किलो बादाम और ड्राई फ्रूट और 700 रुपये किलो देसी घी  सब खरीद लेंगी.लेकिन गाजर जब तक दस रूपये की डेढ़ किलो ना हो जायेतब तक हलवा बनाने का प्रोग्राम पेंडिंग ही रखती हैं.!💦बताइये  देश का किसान कैसे खुश होगा.
"@kidliberty अगर 2019 में हमारी सरकार आई तो गणतंत्र दिवस में  isi. विशेष समुदाय , लश्कर ,तालिबान, हिजबुल, आतंकी डुकडियां भाग लेंगी"
@manishapatel780 @RcMadan2 @QueenLike_ @manakgupta @Mamta_Sharma_ करना चाहिए आपस मे नही लड़ना चाहिए ये हम दोनों ही धर्मो के खिलाफ है।आखिर हम सभी भारत माता के बेटे ही तो है अगर आपस मे लड़ेंगे तो बाहरी ताकते देश को ग़ुलाम बना लेंगी जो कि किसी के अच्छा नही होगा।मनीषा जी और मोहतरमा क्वीन जी दोनों को अगर मैंने कुछ गलत बोला हो मुझे माफ़ कीजियेगा।
"जून में शादी कर रही हैं सोनम कपूर, इस बिजनेसमैन के साथ यहां लेंगी सात फेरे@sonamakapoor https://t.co/i2ecnCgngO"
"विरोधियों की भाषा मे जुमला मिला। मुर्गी का पेट फाड़कर अंडे निकाल कर धनी होने की कहानी दोहराकर यदि आपकी सरकार विकास कर भी लेंगी, पर जब मनौकरीपेशा रूठ जायेगा तो 2019 में सरकार किसके वोट से बनेगी ? @PrakashJavdekar https://t.co/xzRDl1CI04"
आनंद आहूजा के साथ जून 2018 में सात फेरे लेंगी सोनम कपूर! #anandahuja #SonamKapoor https://t.co/c2nEMoHT2M https://t.co/u1IuJhp2A2
@ZeeNewsHindi सरकार हवाई जहाज़ तो बेच के कमा लेंगी पैसा पर सरकार कम से कम शराब भी नह़ीं बेचना चाहिये सरकार छत्तीसगढ़ में शराब बेच रहा है
बिग बॉस के बाद सीधा बॉलीवुड में एंट्री लेंगी हिना खान... https://t.co/UNLY2BMsME
मतलब हरा के ही दम लेंगी😂 https://t.co/Prf2eQ6qLy
"BB के बाद सीधा बॉलीवुड में एंट्री लेंगी हिना खान, ये रहा सबूत https://t.co/AJWUSs2VF4 https://t.co/S8eblQgKeu"
"@DwaipayanM @vi_vibhavjoshi @KatyushaBlaze @Paragbhandari1 नितीश कुमार की तरह मायावती भी अपनी राजनीतिक जीवन का आत्महत्या कर रही है अगर मायावती, अखिलेश और कांग्रेस लोकसभा चुनाव में साथ आ जाये तो कम से कम 65 सीट यूपी में जीत लेंगी।बसपा 35सपा 35कांग्रेस 13आरएलडी 2"
"@LalitGhodasara जिनको आरक्षण से दिक्कत हैअपनी बहन बेटी की शादी OBC, SC,ST केघर कर दें आने वाले संताने आरक्षण का लाभ लेंगी l"
लस्सी बनाने के पहले अगर इन छोटी-छोटी बातों पर गौर कर लेंगी तो यह इतनी शानदार बनेगी कि पीने वाले तारीफ करते नहीं थकेंगे...https://t.co/EjNj13fMJy
"जून में शादी कर रही हैं सोनम कपूर, इस बिजनेसमैन के साथ यहां लेंगी सात फेरे https://t.co/thgN7p4NYj"
@M_shona_ 👶👸👶👸👶👸👶👸बचपन के वो नन्हे कदम👣डगमगाते से बढ़ते थे..थामने को माँ की उँगली☝बिन सहारे दौड़ते थेआस थी मन में😌थाम लेंगी #माँ की बाहें🤗इसलिए तो बिन रुके हीकदम बढ़ते जाते थे☺#LikeYouMaa@mitthi_cupcake_@_R_aHu_L_@politicalkirti_@KapilMishra_IND👶👸👶👸👶👸👶👸 https://t.co/jd0Jb89ozR
